"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"P1: DEL lesson without token → 401/403.","236","test_p1_delete_lesson_no_auth","tests.api","Sun May 17 16:05:21 UTC 2026","passed","Sun May 17 16:05:21 UTC 2026","TestCoursesNewEndpointsP1","test_courses","",""
"P1: POST /resumes/builder/generate with empty → 422.","254","test_p1_generate_resume_empty","tests.api","Sun May 17 16:17:08 UTC 2026","passed","Sun May 17 16:17:08 UTC 2026","TestResumeP1","test_resumes","",""
"","352","test_create_course","tests.api","Sun May 17 16:04:45 UTC 2026","passed","Sun May 17 16:04:46 UTC 2026","TestCoursesCRUD","test_courses","",""
"","220","test_p1_delete_bookmark_nonexistent","tests.api","Sun May 17 16:05:10 UTC 2026","passed","Sun May 17 16:05:11 UTC 2026","TestCoursesNotesP1","test_courses","",""
"P1: POST /admin/bulk-grants with empty → 422.","258","test_p1_bulk_grants_empty","tests.api","Sun May 17 16:04:37 UTC 2026","passed","Sun May 17 16:04:38 UTC 2026","TestBillingAdmin","test_billing","",""
"","234","test_p1_submit_practice_no_auth","tests.api","Sun May 17 16:05:15 UTC 2026","passed","Sun May 17 16:05:15 UTC 2026","TestCoursesQuizzesP1","test_courses","",""
"P0: List mentee IDPs.","220","test_idp_list_mentee_idps","tests.api","Sun May 17 16:03:50 UTC 2026","passed","Sun May 17 16:03:50 UTC 2026","TestAuthIDPCRUD","test_auth","",""
"P1: GET /resumes/99999 → 404.","304","test_p1_get_resume_nonexistent","tests.api","Sun May 17 16:17:06 UTC 2026","passed","Sun May 17 16:17:07 UTC 2026","TestResumeP1","test_resumes","",""
"GET /api/assessments/99999 → 404.","258","test_p1_get_assessment_nonexistent","tests.api","Sun May 17 16:03:01 UTC 2026","passed","Sun May 17 16:03:01 UTC 2026","TestAuthAssessmentsP1","test_auth","",""
"P0: POST /v1/analyze/session/final-score — compute final score.","242","test_analyze_session_final_score","tests.api","Sun May 17 16:05:48 UTC 2026","passed","Sun May 17 16:05:48 UTC 2026","TestInterviewNewEndpoints","test_interview","",""
"","338","test_list_assessments","tests.api","Sun May 17 16:15:11 UTC 2026","passed","Sun May 17 16:15:11 UTC 2026","TestQuizAPIs","test_quiz","",""
"","408","test_get_user_evaluation_by_admin","tests.api","Sun May 17 16:15:08 UTC 2026","passed","Sun May 17 16:15:09 UTC 2026","TestQuizAPIs","test_quiz","",""
"","247","test_patch_jd","tests.api","Sun May 17 16:04:06 UTC 2026","passed","Sun May 17 16:04:06 UTC 2026","TestAuthJDNewMethods","test_auth","",""
"","225","test_record_audio","tests.api","Sun May 17 16:05:44 UTC 2026","passed","Sun May 17 16:05:45 UTC 2026","TestAIInterview","test_interview","",""
"","220","test_update_assessment_p0","tests.api","Sun May 17 16:15:11 UTC 2026","passed","Sun May 17 16:15:12 UTC 2026","TestQuizAPIs","test_quiz","",""
"P1: POST /api/v1/course-reviews/99999/flags → 404.","220","test_p1_flag_review_nonexistent","tests.api","Sun May 17 16:05:21 UTC 2026","passed","Sun May 17 16:05:22 UTC 2026","TestCoursesNewEndpointsP1","test_courses","",""
"P1: POST /listings/search with empty body → 422.","249","test_p1_search_jobs_empty","tests.api","Sun May 17 16:06:04 UTC 2026","passed","Sun May 17 16:06:05 UTC 2026","TestJobsP1","test_jobs_endpoints","",""
"","219","test_p1_get_content_nonexistent","tests.api","Sun May 17 16:04:48 UTC 2026","passed","Sun May 17 16:04:49 UTC 2026","TestCoursesCRUDP1","test_courses","",""
"P1: POST /subscriptions with empty body → 422.","208","test_p1_upsert_subscription_empty","tests.api","Sun May 17 16:04:33 UTC 2026","passed","Sun May 17 16:04:33 UTC 2026","TestBillingSubscriptions","test_billing","",""
"","223","test_list_groups","tests.api","Sun May 17 16:03:57 UTC 2026","passed","Sun May 17 16:03:57 UTC 2026","TestAuthCompanyGroupsCRUD","test_auth","",""
"P1: GET /api/v1/resumes/99999/skills → 404.","260","test_p1_skills_nonexistent","tests.api","Sun May 17 16:17:20 UTC 2026","passed","Sun May 17 16:17:20 UTC 2026","TestResumeNewEndpointsP1","test_resumes","",""
"P0: GET /v1/mentors/{id}/reviews — mentor reviews.","475","test_get_mentor_reviews","tests.api","Sun May 17 16:06:28 UTC 2026","passed","Sun May 17 16:06:28 UTC 2026","TestMentorshipNewEndpoints","test_mentorship","",""
"","264","test_p1_flag_review_no_auth","tests.api","Sun May 17 16:04:59 UTC 2026","passed","Sun May 17 16:04:59 UTC 2026","TestCoursesReviewsP1","test_courses","",""
"P1: PUT /jobs/nonexistent → 404/422 (server may validate body first).","213","test_p1_update_job_nonexistent","tests.api","Sun May 17 16:06:02 UTC 2026","passed","Sun May 17 16:06:03 UTC 2026","TestJobsP1","test_jobs_endpoints","",""
"P0: Student starts an assessment attempt.","218","test_start_assessment_attempt","tests.api","Sun May 17 16:03:48 UTC 2026","passed","Sun May 17 16:03:48 UTC 2026","TestAuthAssessmentLifecycle","test_auth","",""
"P1: DEL /api/v1/resumes/99999 → 404.","263","test_p1_delete_nonexistent","tests.api","Sun May 17 16:17:21 UTC 2026","passed","Sun May 17 16:17:21 UTC 2026","TestResumeNewEndpointsP1","test_resumes","",""
"","555","test_p1_submit_review_invalid_rating","tests.api","Sun May 17 16:04:57 UTC 2026","passed","Sun May 17 16:04:57 UTC 2026","TestCoursesReviewsP1","test_courses","",""
"","1980","test_bulk_invite","tests.api","Sun May 17 16:03:58 UTC 2026","failed","Sun May 17 16:04:00 UTC 2026","TestAuthCompanyExtended","test_auth","",""
"","277","test_google","tests.api","Sun May 17 16:02:13 UTC 2026","passed","Sun May 17 16:02:14 UTC 2026","TestAuthOther","test_auth","",""
"","219","test_schedule_interview","tests.api","Sun May 17 16:02:32 UTC 2026","passed","Sun May 17 16:02:32 UTC 2026","TestAuthUniversity","test_auth","",""
"","1157","test_evaluate_mcq_answers","tests.api","Sun May 17 16:15:58 UTC 2026","passed","Sun May 17 16:16:00 UTC 2026","TestQuizAPIs","test_quiz","",""
"P1: GET /wallet/balance without token → 401/403.","242","test_p1_get_balance_no_auth","tests.api","Sun May 17 16:04:28 UTC 2026","passed","Sun May 17 16:04:28 UTC 2026","TestBillingWallet","test_billing","",""
"","122651","test_generate_mcq","tests.api","Sun May 17 16:08:40 UTC 2026","failed","Sun May 17 16:10:43 UTC 2026","TestQuizAPIs","test_quiz","",""
"PUT /auth/users/{id}/roles without token → 401/403.","332","test_p1_update_roles_no_auth","tests.api","Sun May 17 16:02:23 UTC 2026","passed","Sun May 17 16:02:24 UTC 2026","TestAuthProtectedP1","test_auth","",""
"P0: Get spending controls.","213","test_get_spending_controls","tests.api","Sun May 17 16:04:29 UTC 2026","passed","Sun May 17 16:04:29 UTC 2026","TestBillingWallet","test_billing","",""
"P0: GET /api/v1/it-journey/recommendations/{session_id}.","268","test_get_it_journey_recommendations","tests.api","Sun May 17 16:06:06 UTC 2026","passed","Sun May 17 16:06:07 UTC 2026","TestJobsITJourney","test_jobs_endpoints","",""
"","270","test_delete_company","tests.api","Sun May 17 16:05:56 UTC 2026","passed","Sun May 17 16:05:56 UTC 2026","TestJobsReal","test_jobs_endpoints","",""
"POST /v1/interview/reply without token → 401/403.","264","test_p1_submit_reply_no_auth","tests.api","Sun May 17 16:05:46 UTC 2026","passed","Sun May 17 16:05:46 UTC 2026","TestAIInterviewP1","test_interview","",""
"P0: GET /v1/me/notifications — list my notifications.","265","test_list_notifications","tests.api","Sun May 17 16:06:26 UTC 2026","passed","Sun May 17 16:06:27 UTC 2026","TestMentorshipNewEndpoints","test_mentorship","",""
"","634","test_metrics","tests.api","Sun May 17 16:04:45 UTC 2026","passed","Sun May 17 16:04:45 UTC 2026","TestCoursesHealth","test_courses","",""
"PUT /auth/api/company/99999 → 404.","238","test_p1_update_nonexistent_company","tests.api","Sun May 17 16:02:48 UTC 2026","passed","Sun May 17 16:02:48 UTC 2026","TestAuthUniversityP1","test_auth","",""
"P0: List all assessments.","260","test_list_assessments","tests.api","Sun May 17 16:02:58 UTC 2026","passed","Sun May 17 16:02:58 UTC 2026","TestAuthAssessments","test_auth","",""
"","2118","test_evaluate_aptitude","tests.api","Sun May 17 16:06:35 UTC 2026","passed","Sun May 17 16:06:37 UTC 2026","TestQuizAPIs","test_quiz","",""
"P0: POST /api/v1/course-reviews/{id}/flags — flag a review.","223","test_post_review_flags","tests.api","Sun May 17 16:05:16 UTC 2026","passed","Sun May 17 16:05:16 UTC 2026","TestCoursesNewEndpoints","test_courses","",""
"","254","test_list_all_active_companies","tests.api","Sun May 17 16:02:46 UTC 2026","passed","Sun May 17 16:02:46 UTC 2026","TestAuthUniversityP1","test_auth","",""
"","468","test_p1_list_courses_no_auth","tests.api","Sun May 17 16:04:49 UTC 2026","passed","Sun May 17 16:04:49 UTC 2026","TestCoursesCRUDP1","test_courses","",""
"P1: GET /jobs without token → 401/403.","260","test_p1_list_jobs_no_auth","tests.api","Sun May 17 16:06:03 UTC 2026","passed","Sun May 17 16:06:03 UTC 2026","TestJobsP1","test_jobs_endpoints","",""
"POST /auth/universities/my/pending-invites/accept for user without permission.","218","test_p1_accept_invite_without_permission","tests.api","Sun May 17 16:02:36 UTC 2026","passed","Sun May 17 16:02:36 UTC 2026","TestAuthUniversityP1","test_auth","",""
"GET /api/students/assessment-history without token → 401.","285","test_p1_student_history_no_auth","tests.api","Sun May 17 16:03:06 UTC 2026","passed","Sun May 17 16:03:07 UTC 2026","TestAuthStudentAssessmentsP1","test_auth","",""
"P0: POST /api/v1/resumes/builder/enhance-section.","483","test_builder_enhance_section","tests.api","Sun May 17 16:17:16 UTC 2026","passed","Sun May 17 16:17:17 UTC 2026","TestResumeNewEndpoints","test_resumes","",""
"P1: GET /v1/internal/idp-assessments/sessions/99999 → 404.","220","test_p1_get_idp_session_nonexistent","tests.api","Sun May 17 16:16:55 UTC 2026","failed","Sun May 17 16:16:56 UTC 2026","TestQuizNewEndpointsP1","test_quiz","",""
"","300","test_submit_practice_answer","tests.api","Sun May 17 16:05:13 UTC 2026","passed","Sun May 17 16:05:13 UTC 2026","TestCoursesQuizzes","test_courses","",""
"P0: GET /v1/interview/me/sessions/{id}/history — get my session history.","253","test_get_me_sessions_history","tests.api","Sun May 17 16:05:50 UTC 2026","passed","Sun May 17 16:05:50 UTC 2026","TestInterviewNewEndpoints","test_interview","",""
"","238","test_create_coding_question_pool_item_p0","tests.api","Sun May 17 16:15:13 UTC 2026","passed","Sun May 17 16:15:13 UTC 2026","TestQuizAPIs","test_quiz","",""
"P1: All IDP endpoints without token → 401/403.","939","test_p1_idp_no_auth","tests.api","Sun May 17 16:03:35 UTC 2026","passed","Sun May 17 16:03:36 UTC 2026","TestAuthIDPP1","test_auth","",""
"","123239","test_generate_behavioral_questions","tests.api","Sun May 17 16:10:43 UTC 2026","failed","Sun May 17 16:12:46 UTC 2026","TestQuizAPIs","test_quiz","",""
"P0: Add a mentee goal.","271","test_add_goal","tests.api","Sun May 17 16:06:14 UTC 2026","passed","Sun May 17 16:06:14 UTC 2026","TestMentorshipSkills","test_mentorship","",""
"","0","test_p1_admin_flag_review_empty","tests.api","Sun May 17 16:05:04 UTC 2026","skipped","Sun May 17 16:05:04 UTC 2026","TestCoursesAdminP1","test_courses","",""
"P0: List all JDs for your company.","248","test_list_jds","tests.api","Sun May 17 16:03:44 UTC 2026","passed","Sun May 17 16:03:44 UTC 2026","TestAuthJDExtended","test_auth","",""
"P0: Update mentorship roles (mentor/mentee).","269","test_update_roles","tests.api","Sun May 17 16:06:23 UTC 2026","passed","Sun May 17 16:06:23 UTC 2026","TestMentorshipOnboarding","test_mentorship","",""
"","257","test_p1_analyze_performance_gaps_empty","tests.api","Sun May 17 16:16:21 UTC 2026","passed","Sun May 17 16:16:21 UTC 2026","TestQuizP1","test_quiz","",""
"P1: GET /v1/evaluations/admin/99999 → 404.","297","test_p1_get_eval_admin_nonexistent","tests.api","Sun May 17 16:16:57 UTC 2026","passed","Sun May 17 16:16:57 UTC 2026","TestQuizNewEndpointsP1","test_quiz","",""
"P0: GET /v1/interview/me/history — get my interview history.","906","test_get_me_history","tests.api","Sun May 17 16:05:49 UTC 2026","passed","Sun May 17 16:05:50 UTC 2026","TestInterviewNewEndpoints","test_interview","",""
"P0: PUT /api/v1/pricing/packs/{id} — update a pricing pack.","208","test_update_pricing_pack","tests.api","Sun May 17 16:04:39 UTC 2026","passed","Sun May 17 16:04:39 UTC 2026","TestBillingNewEndpoints","test_billing","",""
"","219","test_create_group","tests.api","Sun May 17 16:04:14 UTC 2026","passed","Sun May 17 16:04:14 UTC 2026","TestAuthUniversities","test_auth","",""
"P1: DEL /api/v1/notes/99999 → 404.","235","test_p1_delete_note_nonexistent","tests.api","Sun May 17 16:05:23 UTC 2026","passed","Sun May 17 16:05:23 UTC 2026","TestCoursesNewEndpointsP1","test_courses","",""
"","240","test_add_group_member","tests.api","Sun May 17 16:04:15 UTC 2026","passed","Sun May 17 16:04:15 UTC 2026","TestAuthUniversities","test_auth","",""
"","346","test_struggling_students","tests.api","Sun May 17 16:04:59 UTC 2026","passed","Sun May 17 16:05:00 UTC 2026","TestCoursesAnalytics","test_courses","",""
"P0: GET /api/v1/it-journey/roles/{role_slug} — get role detail.","211","test_get_it_journey_role_detail","tests.api","Sun May 17 16:06:06 UTC 2026","passed","Sun May 17 16:06:06 UTC 2026","TestJobsITJourney","test_jobs_endpoints","",""
"","259","test_get_all_interviews_for_a_jd","tests.api","Sun May 17 16:02:42 UTC 2026","passed","Sun May 17 16:02:42 UTC 2026","TestAuthUniversityP1","test_auth","",""
"P1: POST /me/mentee/goals with empty body → 422.","280","test_p1_add_goal_empty","tests.api","Sun May 17 16:06:14 UTC 2026","passed","Sun May 17 16:06:14 UTC 2026","TestMentorshipSkills","test_mentorship","",""
"P0: POST /api/v1/course-reviews/{id}/votes — vote on a review.","221","test_post_review_votes","tests.api","Sun May 17 16:05:16 UTC 2026","passed","Sun May 17 16:05:17 UTC 2026","TestCoursesNewEndpoints","test_courses","",""
"P0: List company group members.","240","test_list_company_group_members","tests.api","Sun May 17 16:03:39 UTC 2026","passed","Sun May 17 16:03:39 UTC 2026","TestAuthCompanyGroups","test_auth","",""
"","274","test_p1_practice_questions_missing_topic","tests.api","Sun May 17 16:05:15 UTC 2026","passed","Sun May 17 16:05:15 UTC 2026","TestCoursesQuizzesP1","test_courses","",""
"P0: PATCH /v1/me/avatar — update avatar.","265","test_patch_me_avatar","tests.api","Sun May 17 16:06:25 UTC 2026","passed","Sun May 17 16:06:26 UTC 2026","TestMentorshipNewEndpoints","test_mentorship","",""
"","231","test_p1_recommend_no_auth","tests.api","Sun May 17 16:05:06 UTC 2026","passed","Sun May 17 16:05:07 UTC 2026","TestCoursesSearchP1","test_courses","",""
"POST /auth/register with already-used email → 409.","321","test_p1_register_duplicate_email","tests.api","Sun May 17 16:02:09 UTC 2026","passed","Sun May 17 16:02:09 UTC 2026","TestAuthPublicP1","test_auth","",""
"POST /auth/api/shortlist with non-existent jd_id → 404 or empty.","847","test_p1_shortlist_nonexistent_jd","tests.api","Sun May 17 16:02:40 UTC 2026","passed","Sun May 17 16:02:41 UTC 2026","TestAuthUniversityP1","test_auth","",""
"","261","test_list_participants","tests.api","Sun May 17 16:15:12 UTC 2026","passed","Sun May 17 16:15:13 UTC 2026","TestQuizAPIs","test_quiz","",""
"P1: POST /pricing/packs with empty body → 422.","254","test_p1_create_credit_pack_empty","tests.api","Sun May 17 16:04:32 UTC 2026","passed","Sun May 17 16:04:32 UTC 2026","TestBillingPricing","test_billing","",""
"","218","test_accept_my_pending_university_invite","tests.api","Sun May 17 16:02:25 UTC 2026","passed","Sun May 17 16:02:25 UTC 2026","TestAuthUniversity","test_auth","",""
"","364","test_generate_pdf","tests.api","Sun May 17 16:03:53 UTC 2026","passed","Sun May 17 16:03:54 UTC 2026","TestAuthAssessmentsCRUD","test_auth","",""
"P1: GET /api/v1/enrollments/99999/progress → 404.","233","test_p1_enrollment_progress_nonexistent","tests.api","Sun May 17 16:05:22 UTC 2026","passed","Sun May 17 16:05:22 UTC 2026","TestCoursesNewEndpointsP1","test_courses","",""
"P1: POST /idp/gap-analysis without required target_roles → 422.","267","test_p1_idp_gap_analysis_missing_target_roles","tests.api","Sun May 17 16:03:34 UTC 2026","passed","Sun May 17 16:03:34 UTC 2026","TestAuthIDPP1","test_auth","",""
"P0: PUT /api/v1/notes/{id}.","280","test_put_note","tests.api","Sun May 17 16:05:20 UTC 2026","passed","Sun May 17 16:05:20 UTC 2026","TestCoursesNewEndpoints","test_courses","",""
"GET /auth/users → 403 for non-admin.","216","test_p1_list_users_without_permission","tests.api","Sun May 17 16:02:37 UTC 2026","passed","Sun May 17 16:02:37 UTC 2026","TestAuthUniversityP1","test_auth","",""
"","238","test_schedule","tests.api","Sun May 17 16:03:56 UTC 2026","passed","Sun May 17 16:03:56 UTC 2026","TestAuthAssessmentsCRUD","test_auth","",""
"","337","test_parse_resume","tests.api","Sun May 17 16:17:02 UTC 2026","passed","Sun May 17 16:17:02 UTC 2026","TestResume","test_resumes","",""
"P1: POST /wallet/issue with empty body → 422.","319","test_p1_issue_credits_empty","tests.api","Sun May 17 16:04:30 UTC 2026","passed","Sun May 17 16:04:30 UTC 2026","TestBillingWallet","test_billing","",""
"P0: POST /v1/tests/schedule — schedule a test.","385","test_schedule_test","tests.api","Sun May 17 16:06:29 UTC 2026","passed","Sun May 17 16:06:29 UTC 2026","TestMentorshipNewEndpoints","test_mentorship","",""
"DELETE /users/{id} without token → 401.","861","test_p1_delete_user_no_auth","tests.api","Sun May 17 16:02:52 UTC 2026","passed","Sun May 17 16:02:53 UTC 2026","TestAuthDeleteUserP1","test_auth","",""
"P0: GET /v1/superadmin/mentors/by-email.","860","test_superadmin_mentors_by_email","tests.api","Sun May 17 16:06:30 UTC 2026","passed","Sun May 17 16:06:31 UTC 2026","TestMentorshipNewEndpoints","test_mentorship","",""
"POST /api/assessments/{id}/questions with empty body → 422.","237","test_p1_add_question_empty","tests.api","Sun May 17 16:03:04 UTC 2026","passed","Sun May 17 16:03:05 UTC 2026","TestAuthAssessmentQuestionsP1","test_auth","",""
"POST /auth/api/company/99999/assign-me → 404 or 409.","209","test_p1_assign_self_to_nonexistent_company","tests.api","Sun May 17 16:02:48 UTC 2026","passed","Sun May 17 16:02:49 UTC 2026","TestAuthUniversityP1","test_auth","",""
"P1: DELETE /companies/nonexistent → 404.","265","test_p1_delete_company_nonexistent","tests.api","Sun May 17 16:06:04 UTC 2026","passed","Sun May 17 16:06:04 UTC 2026","TestJobsP1","test_jobs_endpoints","",""
"","269","test_daily_active_users","tests.api","Sun May 17 16:04:59 UTC 2026","passed","Sun May 17 16:04:59 UTC 2026","TestCoursesAnalytics","test_courses","",""
"","214","test_p1_evaluate_code_empty","tests.api","Sun May 17 16:16:19 UTC 2026","passed","Sun May 17 16:16:20 UTC 2026","TestQuizP1","test_quiz","",""
"","216","test_p1_create_quiz_missing_fields","tests.api","Sun May 17 16:05:14 UTC 2026","passed","Sun May 17 16:05:14 UTC 2026","TestCoursesQuizzesP1","test_courses","",""
"","330","test_quiz_question_averages","tests.api","Sun May 17 16:05:01 UTC 2026","passed","Sun May 17 16:05:01 UTC 2026","TestCoursesAnalytics","test_courses","",""
"P1: PATCH /me/mentor/availability/99999 → 404 or 403 (not mentor).","217","test_p1_update_availability_nonexistent","tests.api","Sun May 17 16:06:19 UTC 2026","passed","Sun May 17 16:06:20 UTC 2026","TestMentorshipAvailability","test_mentorship","",""
"","429","test_get_progress","tests.api","Sun May 17 16:04:08 UTC 2026","passed","Sun May 17 16:04:09 UTC 2026","TestAuthClassrooms","test_auth","",""
"P1: POST /resumes/builder/enhance-section with empty → 422.","212","test_p1_enhance_section_empty","tests.api","Sun May 17 16:17:08 UTC 2026","passed","Sun May 17 16:17:08 UTC 2026","TestResumeP1","test_resumes","",""
"","13281","test_run_migration_admin","tests.api","Sun May 17 16:16:04 UTC 2026","passed","Sun May 17 16:16:18 UTC 2026","TestQuizAPIs","test_quiz","",""
"P1: POST /wallet/refund with empty body → 422.","211","test_p1_refund_empty","tests.api","Sun May 17 16:04:31 UTC 2026","passed","Sun May 17 16:04:31 UTC 2026","TestBillingWallet","test_billing","",""
"P1: Request superadmin to add users to your company.","263","test_request_add_users_to_company","tests.api","Sun May 17 16:03:37 UTC 2026","passed","Sun May 17 16:03:37 UTC 2026","TestAuthAddUserRequests","test_auth","",""
"","832","test_p1_role_no_auth","tests.api","Sun May 17 16:04:22 UTC 2026","passed","Sun May 17 16:04:23 UTC 2026","TestAuthNewP1","test_auth","",""
"","528","test_upload_resume","tests.api","Sun May 17 16:16:58 UTC 2026","passed","Sun May 17 16:16:59 UTC 2026","TestResume","test_resumes","",""
"P0: Get wallet balance.","290","test_get_balance","tests.api","Sun May 17 16:04:28 UTC 2026","passed","Sun May 17 16:04:28 UTC 2026","TestBillingWallet","test_billing","",""
"DELETE /auth/universities/{id}/groups/99999 → 404.","438","test_p1_delete_nonexistent_group","tests.api","Sun May 17 16:02:36 UTC 2026","passed","Sun May 17 16:02:36 UTC 2026","TestAuthUniversityP1","test_auth","",""
"P1: GET /api/shortlist/99999 → 404 or empty.","762","test_p1_get_shortlist_nonexistent_jd","tests.api","Sun May 17 16:03:13 UTC 2026","passed","Sun May 17 16:03:14 UTC 2026","TestAuthShortlistGetP1","test_auth","",""
"","238","test_check_duplicate","tests.api","Sun May 17 16:04:05 UTC 2026","passed","Sun May 17 16:04:05 UTC 2026","TestAuthJDNewMethods","test_auth","",""
"P0: Create a company group.","271","test_create_company_group","tests.api","Sun May 17 16:03:38 UTC 2026","passed","Sun May 17 16:03:39 UTC 2026","TestAuthCompanyGroups","test_auth","",""
"","262","test_get_session_admin","tests.api","Sun May 17 16:16:18 UTC 2026","passed","Sun May 17 16:16:18 UTC 2026","TestQuizAPIs","test_quiz","",""
"P1: GET /v1/user/1/progress without token → 401/403.","230","test_p1_user_progress_no_auth","tests.api","Sun May 17 16:05:54 UTC 2026","passed","Sun May 17 16:05:54 UTC 2026","TestInterviewNewEndpointsP1","test_interview","",""
"","0","test_transcribe_audio","tests.api","Sun May 17 16:05:45 UTC 2026","skipped","Sun May 17 16:05:45 UTC 2026","TestAIInterview","test_interview","",""
"","240","test_get_jd_by_user","tests.api","Sun May 17 16:04:05 UTC 2026","passed","Sun May 17 16:04:05 UTC 2026","TestAuthJDNewMethods","test_auth","",""
"POST /v1/interview/start-with-job without job_description → 422.","225","test_p1_start_interview_with_job_missing_jd","tests.api","Sun May 17 16:05:47 UTC 2026","passed","Sun May 17 16:05:47 UTC 2026","TestAIInterviewP1","test_interview","",""
"","255","test_create_note","tests.api","Sun May 17 16:05:07 UTC 2026","passed","Sun May 17 16:05:07 UTC 2026","TestCoursesNotes","test_courses","",""
"P0: Add AI-generated questions to an existing assessment.","217","test_ai_add_questions","tests.api","Sun May 17 16:03:14 UTC 2026","passed","Sun May 17 16:03:14 UTC 2026","TestAuthAIAddQuestions","test_auth","",""
"","407","test_p1_admin_flag_review_no_auth","tests.api","Sun May 17 16:05:04 UTC 2026","passed","Sun May 17 16:05:04 UTC 2026","TestCoursesAdminP1","test_courses","",""
"P1: GET /api/assessments/99999/generate-pdf-result → 404.","215","test_p1_generate_pdf_nonexistent","tests.api","Sun May 17 16:03:15 UTC 2026","passed","Sun May 17 16:03:15 UTC 2026","TestAuthGeneratePdfResultP1","test_auth","",""
"","281","test_resend_verification","tests.api","Sun May 17 16:02:15 UTC 2026","passed","Sun May 17 16:02:15 UTC 2026","TestAuthOther","test_auth","",""
"","214","test_process_add_user_request","tests.api","Sun May 17 16:04:03 UTC 2026","passed","Sun May 17 16:04:04 UTC 2026","TestAuthCompanyExtended","test_auth","",""
"","329","test_request_teacher_role","tests.api","Sun May 17 16:04:08 UTC 2026","passed","Sun May 17 16:04:08 UTC 2026","TestAuthClassrooms","test_auth","",""
"P1: Get all match results for a JD.","227","test_get_jd_matches","tests.api","Sun May 17 16:03:44 UTC 2026","passed","Sun May 17 16:03:44 UTC 2026","TestAuthJDExtended","test_auth","",""
"","1568","test_login","tests.api","Sun May 17 16:02:04 UTC 2026","passed","Sun May 17 16:02:06 UTC 2026","TestAuthPublic","test_auth","",""
"Cleanup: delete lifecycle assessment.","237","test_cleanup_delete","tests.api","Sun May 17 16:03:49 UTC 2026","passed","Sun May 17 16:03:49 UTC 2026","TestAuthAssessmentLifecycle","test_auth","",""
"P0: POST /api/v1/risk/accounts/{user_id}/freeze.","257","test_freeze_account","tests.api","Sun May 17 16:04:39 UTC 2026","passed","Sun May 17 16:04:40 UTC 2026","TestBillingNewEndpoints","test_billing","",""
"P0: Promote another employee to company admin.","241","test_promote_company_admin","tests.api","Sun May 17 16:03:36 UTC 2026","passed","Sun May 17 16:03:36 UTC 2026","TestAuthCompanyAdmin","test_auth","",""
"","2028","test_am_i_university_admin","tests.api","Sun May 17 16:02:25 UTC 2026","passed","Sun May 17 16:02:27 UTC 2026","TestAuthUniversity","test_auth","",""
"P0: Student submits an answer.","323","test_submit_assessment_answer","tests.api","Sun May 17 16:03:48 UTC 2026","passed","Sun May 17 16:03:48 UTC 2026","TestAuthAssessmentLifecycle","test_auth","",""
"P1: PUT /universities/99999 → 404.","220","test_p1_update_nonexistent_university","tests.api","Sun May 17 16:03:09 UTC 2026","passed","Sun May 17 16:03:10 UTC 2026","TestAuthUniversityCRUDP1","test_auth","",""
"P1: POST /jobs without token → 401/403.","276","test_p1_create_job_no_auth","tests.api","Sun May 17 16:06:02 UTC 2026","passed","Sun May 17 16:06:02 UTC 2026","TestJobsP1","test_jobs_endpoints","",""
"P1: POST /me/mentor/skills with empty body → 422.","215","test_p1_add_mentor_skill_empty","tests.api","Sun May 17 16:06:13 UTC 2026","passed","Sun May 17 16:06:13 UTC 2026","TestMentorshipSkills","test_mentorship","",""
"P1: Get JD content and file URL from S3.","234","test_get_jd_content","tests.api","Sun May 17 16:03:45 UTC 2026","passed","Sun May 17 16:03:45 UTC 2026","TestAuthJDExtended","test_auth","",""
"GET /api/assessments/99999/results → 404.","236","test_p1_get_results_nonexistent","tests.api","Sun May 17 16:03:01 UTC 2026","passed","Sun May 17 16:03:02 UTC 2026","TestAuthAssessmentsP1","test_auth","",""
"","245","test_evaluate_writing","tests.api","Sun May 17 16:12:49 UTC 2026","passed","Sun May 17 16:12:49 UTC 2026","TestQuizAPIs","test_quiz","",""
"PUT /auth/roles/99999 → 404.","243","test_p1_update_nonexistent_role","tests.api","Sun May 17 16:02:23 UTC 2026","passed","Sun May 17 16:02:23 UTC 2026","TestAuthProtectedP1","test_auth","",""
"P0: Healthz returns 200.","289","test_healthz","tests.api","Sun May 17 16:04:27 UTC 2026","passed","Sun May 17 16:04:27 UTC 2026","TestBillingHealth","test_billing","",""
"P0: POST /api/v1/subscriptions/{user_id}/pause.","208","test_pause_subscription_per_user","tests.api","Sun May 17 16:04:41 UTC 2026","passed","Sun May 17 16:04:41 UTC 2026","TestBillingNewEndpoints","test_billing","",""
"","229","test_bulk_invite","tests.api","Sun May 17 16:04:15 UTC 2026","passed","Sun May 17 16:04:16 UTC 2026","TestAuthUniversities","test_auth","",""
"P1: Get shortlisted candidates with enhanced info.","222","test_get_shortlisted_candidates_enhanced","tests.api","Sun May 17 16:03:46 UTC 2026","passed","Sun May 17 16:03:46 UTC 2026","TestAuthShortlistEnhanced","test_auth","",""
"P0: List pending goal status requests (mentor-only → may 403).","217","test_list_pending_goal_status_requests","tests.api","Sun May 17 16:06:15 UTC 2026","passed","Sun May 17 16:06:15 UTC 2026","TestMentorshipSkills","test_mentorship","",""
